id,titre,prix,localisation,date_creation_iso,date_creation_formatee,date_creation_jour,jours_ecoules
93768378,Paris 15e - 131 m² - 5 pièces - 3 chambres,1 800 000 €,Metro Sèvres-Lecourbe · 9 Rue Falguière,2025-11-17T16:51:44.000Z,2025-11-17 16:51:44,2025-11-17,20
93768376,Paris 7e - 93 m² - 4 pièces - 2 chambres,1 950 000 €,Metro La Tour-Maubourg · 34 Avenue de la Motte-Picquet,2025-11-17T16:51:44.000Z,2025-11-17 16:51:44,2025-11-17,20
93768382,Paris 6e - 131 m² - 5 pièces - 3 chambres,1 800 000 €,Metro Vaneau · 121 Rue du Cherche-Midi,2025-11-17T16:51:44.000Z,2025-11-17 16:51:44,2025-11-17,20
93768381,Paris 6e - 94 m² - 4 pièces - 3 chambres,1 499 000 €,Metro Notre-Dame des Champs · 93 Rue de Vaugirard,2025-11-17T16:51:44.000Z,2025-11-17 16:51:44,2025-11-17,20
93768377,Paris 6e - 66 m² - 3 pièces - 1 chambres,988 000 €,Metro Notre-Dame des Champs · 14 Rue du Regard,2025-11-17T16:51:44.000Z,2025-11-17 16:51:44,2025-11-17,20
93768343,Paris 14e - 78 m² - 3 pièces - 1 chambres,882 000 €,Metro Mouton-Duvernet,2025-11-17T16:51:25.000Z,2025-11-17 16:51:25,2025-11-17,20
93768332,Paris 15e - 97 m² - 5 pièces - 3 chambres,1 190 000 €,Metro Dupleix · 22 Rue Emeriau,2025-11-17T16:51:14.000Z,2025-11-17 16:51:14,2025-11-17,20
93768331,Paris 15e - 55 m² - 3 pièces - 2 chambres,545 000 €,Metro Javel-André-Citroen · 77 Rue de Javel,2025-11-17T16:51:14.000Z,2025-11-17 16:51:14,2025-11-17,20
93768329,Paris 15e - 92 m² - 4 pièces - 3 chambres,850 000 €,Metro Volontaires · 32 Rue des Volontaires,2025-11-17T16:51:14.000Z,2025-11-17 16:51:14,2025-11-17,20
93672489,Paris 16e - 80 m² - 3 pièces - 2 chambres,1 350 000 €,Metro Mirabeau · 63 Avenue de Versailles,2025-11-17T16:49:13.000Z,2025-11-17 16:49:13,2025-11-17,20
93768217,Paris 14e - 80 m² - 4 pièces - 3 chambres,850 000 €,Metro Alésia · 23 Rue du Père Corentin,2025-11-17T16:48:47.000Z,2025-11-17 16:48:47,2025-11-17,20
93768215,Paris 14e - 79 m² - 3 pièces - 2 chambres,780 000 €,Metro Plaisance · 1 Bis Rue Pierre Larousse,2025-11-17T16:48:41.000Z,2025-11-17 16:48:41,2025-11-17,20
93768207,Paris 14e - 101 m² - 4 pièces - 2 chambres,849 000 €,Metro Mouton-Duvernet · 42 Rue d'Alésia,2025-11-17T16:48:41.000Z,2025-11-17 16:48:41,2025-11-17,20
93768202,Paris 14e - 76 m² - 3 pièces - 2 chambres,890 000 €,Metro Porte d'Orléans · 13 Rue Henri Regnault,2025-11-17T16:48:40.000Z,2025-11-17 16:48:40,2025-11-17,20
93768199,Paris 14e - 109 m² - 6 pièces - 4 chambres,1 165 000 €,Metro Mouton-Duvernet · 27 Rue Bézout,2025-11-17T16:48:40.000Z,2025-11-17 16:48:40,2025-11-17,20
93768197,Paris 14e - 81 m² - 3 pièces - 2 chambres,790 000 €,7 Rue Émile Dubois,2025-11-17T16:48:40.000Z,2025-11-17 16:48:40,2025-11-17,20
93592797,Paris 14e - 100 m² - 6 pièces - 4 chambres,850 000 €,Metro Saint-Jacques · 46 Rue Hallé,2025-11-17T16:46:58.000Z,2025-11-17 16:46:58,2025-11-17,20
93767871,Paris 15e - 113 m² - 5 pièces - 3 chambres,1 100 000 €,Metro La Motte-Picquet-Grenelle · 5 Rue Alexandre Cabanel,2025-11-17T16:42:13.000Z,2025-11-17 16:42:13,2025-11-17,20
93767691,Paris 16e - 82 m² - 3 pièces - 2 chambres,1 092 000 €,Metro Victor Hugo · Place Victor Hugo,2025-11-17T16:39:27.000Z,2025-11-17 16:39:27,2025-11-17,20
93767123,Paris 7e - 55 m² - 2 pièces - 1 chambres,1 570 000 €,Metro Saint-François-Xavier · 28 Avenue Duquesne,2025-11-17T16:24:50.000Z,2025-11-17 16:24:50,2025-11-17,20
93766520,Paris 14e - 81 m² - 3 pièces - 2 chambres,995 000 €,Metro Montparnasse-Bienvenue,2025-11-17T16:14:08.000Z,2025-11-17 16:14:08,2025-11-17,20
93637385,Paris 11e - 76 m² - 4 pièces - 2 chambres,990 000 €,Metro Voltaire,2025-11-17T16:13:39.000Z,2025-11-17 16:13:39,2025-11-17,20
93766100,Paris 15e - 54 m² - 2 pièces - 1 chambres,425 000 €,Metro Mirabeau · 16 Rue de la Convention,2025-11-17T16:08:57.000Z,2025-11-17 16:08:57,2025-11-17,20
93766097,Paris 15e - 61 m² - 3 pièces - 2 chambres,619 000 €,Metro Vaugirard · 2 Rue Corbon,2025-11-17T16:08:57.000Z,2025-11-17 16:08:57,2025-11-17,20
93766094,Paris 15e - 65 m² - 3 pièces - 2 chambres,599 900 €,Metro Lourmel · Villa Lecourbe,2025-11-17T16:08:57.000Z,2025-11-17 16:08:57,2025-11-17,20
93766038,Paris 18e - 45 m² - 2 pièces - 1 chambres,475 000 €,Metro La Fourche · Avenue Cordier,2025-11-17T16:07:32.000Z,2025-11-17 16:07:32,2025-11-17,20
93765605,Paris 16e - 105 m² - 5 pièces - 3 chambres,990 000 €,Metro Mirabeau,2025-11-17T15:59:07.000Z,2025-11-17 15:59:07,2025-11-17,20
93765606,Paris 4e - 34 m² - 2 pièces - 1 chambres,549 000 €,Metro Pont Marie · 7 Rue Boutarel,2025-11-17T15:59:07.000Z,2025-11-17 15:59:07,2025-11-17,20
93765374,Paris 15e - 64 m² - 3 pièces - 2 chambres,657 000 €,Metro Volontaires · 88 Rue Lecourbe,2025-11-17T15:55:59.000Z,2025-11-17 15:55:59,2025-11-17,20
93612837,Paris 9e - 95 m² - 5 pièces - 2 chambres,1 160 000 €,Metro Notre-Dame de Lorette · 56 Rue La Fayette,2025-11-17T15:55:09.000Z,2025-11-17 15:55:09,2025-11-17,20
93765208,Paris 18e - 65 m² - 3 pièces - 2 chambres,629 000 €,Metro Château Rouge · 18 Rue de Clignancourt,2025-11-17T15:53:39.000Z,2025-11-17 15:53:39,2025-11-17,20
93765207,Paris 18e - 170 m² - 5 pièces - 3 chambres,1 690 000 €,Metro Porte de Clignancourt · 135 Rue du Mont Cenis,2025-11-17T15:53:39.000Z,2025-11-17 15:53:39,2025-11-17,20
93765169,Paris 12e - 29 m² - 1 pièces,285 000 €,Metro Bel-Air · 117 Rue de Picpus,2025-11-17T15:53:05.000Z,2025-11-17 15:53:05,2025-11-17,20
93765158,Paris 20e - 46 m² - 2 pièces - 1 chambres,440 000 €,Metro Gambetta · 42 Rue de la Chine,2025-11-17T15:52:38.000Z,2025-11-17 15:52:38,2025-11-17,20
93765152,Paris 7e - 95 m² - 4 pièces - 3 chambres,1 950 000 €,Metro Sèvres-Babylone · 24 Rue de Babylone,2025-11-17T15:52:33.000Z,2025-11-17 15:52:33,2025-11-17,20
93765143,Paris 6e - 95 m² - 4 pièces - 3 chambres,1 950 000 €,Metro Sèvres-Babylone · 24 Rue de Babylone,2025-11-17T15:52:19.000Z,2025-11-17 15:52:19,2025-11-17,20
93765049,Paris 8e - 123 m² - 5 pièces - 3 chambres,1 480 000 €,Metro Saint-Philippe du Roule · 34a Cité Odiot,2025-11-17T15:50:58.000Z,2025-11-17 15:50:58,2025-11-17,20
93764960,Paris 11e - 33 m² - 2 pièces - 1 chambres,329 000 €,Metro Goncourt · Rue du Faubourg du Temple,2025-11-17T15:48:42.000Z,2025-11-17 15:48:42,2025-11-17,20
93764954,Paris 13e - 88 m² - 4 pièces - 3 chambres,769 000 €,Metro Bibliothèque François Mitterrand,2025-11-17T15:48:29.000Z,2025-11-17 15:48:29,2025-11-17,20
93764943,Paris 13e - 92 m² - 4 pièces - 2 chambres,799 000 €,Metro Porte de Choisy · 133 Avenue d'Italie,2025-11-17T15:48:28.000Z,2025-11-17 15:48:28,2025-11-17,20
93499274,Paris 11e - 31 m² - 2 pièces - 1 chambres,320 000 €,Metro Nation,2025-11-17T15:46:07.000Z,2025-11-17 15:46:07,2025-11-17,20
93764461,Paris 13e - 94 m² - 3 pièces - 2 chambres,850 000 €,Metro Tolbiac · 175 Rue de Tolbiac,2025-11-17T15:41:58.000Z,2025-11-17 15:41:58,2025-11-17,20
93764151,Paris 9e - 82 m² - 4 pièces - 3 chambres,895 000 €,Metro Grands Boulevards · 36 Rue de Trévise,2025-11-17T15:37:24.000Z,2025-11-17 15:37:24,2025-11-17,20
93622797,Paris 10e - 55 m² - 3 pièces - 2 chambres,735 000 €,Metro Belleville · 26 Rue du Buisson Saint-Louis,2025-11-17T15:28:59.000Z,2025-11-17 15:28:59,2025-11-17,20
93763216,Paris 11e - 64 m² - 3 pièces - 2 chambres,599 000 €,Metro Rue Saint-Maur,2025-11-17T15:20:20.000Z,2025-11-17 15:20:20,2025-11-17,20
93761441,Paris 17e - 43 m² - 2 pièces - 1 chambres,490 000 €,Metro Ternes · 22 Rue Laugier,2025-11-17T15:04:19.000Z,2025-11-17 15:04:19,2025-11-17,20
93761440,Paris 17e - 146 m² - 6 pièces - 4 chambres,1 370 000 €,Metro Porte de Champerret · 182 Boulevard Pereire,2025-11-17T15:04:19.000Z,2025-11-17 15:04:19,2025-11-17,20
93761438,Paris 17e - 45 m² - 2 pièces - 1 chambres,670 000 €,Metro Charles de Gaulle-Etoile · 75017 Paris 17e,2025-11-17T15:04:19.000Z,2025-11-17 15:04:19,2025-11-17,20
93761434,Paris 17e - 56 m² - 3 pièces - 2 chambres,725 000 €,Metro Ternes · 11 Rue Fourcroy,2025-11-17T15:04:19.000Z,2025-11-17 15:04:19,2025-11-17,20
93761433,Paris 17e - 99 m² - 4 pièces - 2 chambres,1 240 000 €,Metro Porte de Champerret · 34 Rue Laugier,2025-11-17T15:04:19.000Z,2025-11-17 15:04:19,2025-11-17,20
93761430,Paris 17e - 45 m² - 2 pièces - 1 chambres,660 000 €,Metro Charles de Gaulle-Etoile · 75017 Paris 17e,2025-11-17T15:04:18.000Z,2025-11-17 15:04:18,2025-11-17,20
93761427,Paris 17e - 159 m² - 6 pièces - 3 chambres,1 250 000 €,Metro Ternes · 1 Boulevard Pershing,2025-11-17T15:04:18.000Z,2025-11-17 15:04:18,2025-11-17,20
93761428,Paris 8e - 179 m² - 6 pièces - 4 chambres,1 950 000 €,Metro Villiers · 19 Boulevard de Courcelles,2025-11-17T15:04:18.000Z,2025-11-17 15:04:18,2025-11-17,20
93761082,Paris 6e - 50 m² - 3 pièces - 2 chambres,720 000 €,Metro Notre-Dame des Champs · 54 Rue d'Assas,2025-11-17T14:57:56.000Z,2025-11-17 14:57:56,2025-11-17,20
93760604,Paris 3e - 27 m² - 2 pièces - 1 chambres,348 000 €,Metro Temple · 2 ter Rue au Maire,2025-11-17T14:50:03.000Z,2025-11-17 14:50:03,2025-11-17,20
93760374,Paris 20e - 55 m² - 3 pièces - 2 chambres,420 000 €,Metro Porte de Bagnolet · 13 Rue des Lyanes,2025-11-17T14:46:16.000Z,2025-11-17 14:46:16,2025-11-17,20
93472234,Paris 18e - 46 m² - 3 pièces - 2 chambres,470 000 €,Metro Château Rouge · 4 Rue d'Orsel,2025-11-17T14:45:57.000Z,2025-11-17 14:45:57,2025-11-17,20
93636125,Paris 15e - 81 m² - 4 pièces - 2 chambres,825 000 €,Metro Avenue Emile-Zola · 15 Rue Lakanal,2025-11-17T14:40:29.000Z,2025-11-17 14:40:29,2025-11-17,20
93758656,Paris 12e - 50 m² - 2 pièces - 1 chambres,525 000 €,Metro Gare de Lyon,2025-11-17T14:39:44.000Z,2025-11-17 14:39:44,2025-11-17,20
93624567,Paris 10e - 82 m² - 3 pièces - 2 chambres,635 000 €,Metro Belleville · 11 Rue Sainte-Marthe,2025-11-17T14:37:55.000Z,2025-11-17 14:37:55,2025-11-17,20
93757845,Paris 18e - 71 m² - 4 pièces - 3 chambres,549 102 €,Metro Porte de Clignancourt · Boulevard Ornano,2025-11-17T14:24:46.000Z,2025-11-17 14:24:46,2025-11-17,20
93757847,Paris 15e - 70 m² - 4 pièces - 2 chambres,673 340 €,Metro Volontaires · 47 Rue de la Procession,2025-11-17T14:24:46.000Z,2025-11-17 14:24:46,2025-11-17,20
93757840,Paris 3e - 35 m² - 2 pièces - 1 chambres,365 000 €,Metro Richard-Lenoir,2025-11-17T14:24:35.000Z,2025-11-17 14:24:35,2025-11-17,20
93577728,Paris 18e - 158 m² - 6 pièces - 4 chambres,1 763 000 €,Metro Château Rouge · 15 Rue Muller,2025-11-17T14:20:47.000Z,2025-11-17 14:20:47,2025-11-17,20
93688954,Paris 3e - 41 m² - 2 pièces - 1 chambres,630 000 €,Metro Saint-Paul · 8 Rue Elzévir,2025-11-17T14:20:38.000Z,2025-11-17 14:20:38,2025-11-17,20
93757192,Paris 18e - 47 m² - 2 pièces - 1 chambres,749 000 €,Metro Pigalle,2025-11-17T14:14:05.000Z,2025-11-17 14:14:05,2025-11-17,20
93689019,Paris 17e - 133 m² - 5 pièces - 3 chambres,1 165 000 €,Place Paul Tortelier,2025-11-17T14:11:01.000Z,2025-11-17 14:11:01,2025-11-17,20
93756743,Paris 20e - 74 m² - 3 pièces - 2 chambres,678 000 €,Metro Saint-Fargeau · 28 Rue de la Dhuis,2025-11-17T14:09:31.000Z,2025-11-17 14:09:31,2025-11-17,20
93756697,Paris 11e - 63 m² - 3 pièces - 1 chambres,779 000 €,Metro Ménilmontant · Allée Mireille Knoll,2025-11-17T14:08:29.000Z,2025-11-17 14:08:29,2025-11-17,20
93648440,Paris 14e - 63 m² - 3 pièces - 2 chambres,587 000 €,Metro Saint-Jacques · 63 Rue de la Tombe Issoire,2025-11-17T14:07:08.000Z,2025-11-17 14:07:08,2025-11-17,20
93648434,Paris 14e - 78 m² - 4 pièces - 3 chambres,700 000 €,Metro Saint-Jacques · 63 Rue de la Tombe Issoire,2025-11-17T14:07:08.000Z,2025-11-17 14:07:08,2025-11-17,20
93756606,Paris 11e - 122 m² - 5 pièces - 3 chambres,1 170 000 €,Metro Voltaire · 102 Boulevard Voltaire,2025-11-17T14:06:00.000Z,2025-11-17 14:06:00,2025-11-17,20
93756492,Paris 13e - 93 m² - 4 pièces - 2 chambres,1 316 000 €,Metro Place d'Italie · 31 Rue de Croulebarbe,2025-11-17T14:02:23.000Z,2025-11-17 14:02:23,2025-11-17,20
93635192,Paris 7e - 84 m² - 3 pièces - 2 chambres,1 000 000 €,Metro Rue du Bac · 15 Rue de Saint-Simon,2025-11-17T13:55:35.000Z,2025-11-17 13:55:35,2025-11-17,20
93756070,Paris 16e - 110 m² - 4 pièces - 3 chambres,1 400 000 €,Metro Michel-Ange-Auteuil · 6 Rue Raffet,2025-11-17T13:50:21.000Z,2025-11-17 13:50:21,2025-11-17,20
93756065,Paris 16e - 95 m² - 4 pièces - 2 chambres,1 317 000 €,Metro Michel-Ange-Auteuil · 5 Rue George Sand,2025-11-17T13:50:21.000Z,2025-11-17 13:50:21,2025-11-17,20
93755982,Paris 6e - 140 m² - 7 pièces - 4 chambres,1 999 000 €,Metro Saint-Germain des Prés · Rue du Four,2025-11-17T13:47:06.000Z,2025-11-17 13:47:06,2025-11-17,20
93338838,Paris 14e - 57 m² - 2 pièces - 1 chambres,680 000 €,Paris 14e (75014),2025-11-17T13:45:31.000Z,2025-11-17 13:45:31,2025-11-17,20
93755265,Paris 9e - 103 m² - 5 pièces - 3 chambres,1 235 000 €,Metro Notre-Dame de Lorette · 2 Rue de l'Agent Bailly,2025-11-17T13:29:23.000Z,2025-11-17 13:29:23,2025-11-17,20
93754730,Paris 11e - 49 m² - 3 pièces - 2 chambres,570 000 €,Metro Oberkampf,2025-11-17T13:24:45.000Z,2025-11-17 13:24:45,2025-11-17,20
93754727,Paris 3e - 60 m² - 3 pièces - 1 chambres,625 000 €,Metro Oberkampf,2025-11-17T13:24:45.000Z,2025-11-17 13:24:45,2025-11-17,20
93754244,Paris 17e - 54 m² - 3 pièces - 2 chambres,514 900 €,Metro Guy-Môquet,2025-11-17T13:16:26.000Z,2025-11-17 13:16:26,2025-11-17,20
93754141,Paris 15e - 73 m² - 3 pièces - 2 chambres,549 000 €,Metro Convention · 19 Rue de Dantzig,2025-11-17T13:15:10.000Z,2025-11-17 13:15:10,2025-11-17,20
93753385,Paris 19e - 141 m² - 5 pièces - 4 chambres,1 500 000 €,Metro Ourcq · Rue de l'Ourcq,2025-11-17T12:57:52.000Z,2025-11-17 12:57:52,2025-11-17,20
93753372,Paris 17e - 65 m² - 3 pièces - 2 chambres,648 000 €,Metro Guy-Môquet · 37 Rue Guy Môquet,2025-11-17T12:57:43.000Z,2025-11-17 12:57:43,2025-11-17,20
93753317,Paris 12e - 101 m² - 4 pièces - 3 chambres,1 470 900 €,Metro Porte de Vincennes · 96 Avenue de Saint-Mandé,2025-11-17T12:56:03.000Z,2025-11-17 12:56:03,2025-11-17,20
93753316,Paris 12e - 65 m² - 3 pièces - 2 chambres,953 900 €,Metro Porte de Vincennes · 96 Avenue de Saint-Mandé,2025-11-17T12:56:02.000Z,2025-11-17 12:56:02,2025-11-17,20
93678020,Paris 20e - 32 m² - 2 pièces - 1 chambres,295 000 €,Metro Belleville,2025-11-17T12:53:38.000Z,2025-11-17 12:53:38,2025-11-17,20
93753133,Paris 18e - 80 m² - 4 pièces - 3 chambres,669 000 €,Metro Marcadet-Poissonniers · 26 Boulevard Ornano,2025-11-17T12:51:12.000Z,2025-11-17 12:51:12,2025-11-17,20
93753130,Paris 18e - 74 m² - 3 pièces - 2 chambres,770 000 €,Metro Marcadet-Poissonniers · 49 Rue du Mont Cenis,2025-11-17T12:51:07.000Z,2025-11-17 12:51:07,2025-11-17,20
93753101,Paris 17e - 75 m² - 3 pièces - 2 chambres,950 000 €,Metro Ternes · 10 Rue Fourcroy,2025-11-17T12:50:09.000Z,2025-11-17 12:50:09,2025-11-17,20
93751364,Paris 18e - 115 m² - 4 pièces - 2 chambres,900 000 €,Metro Marx-Dormoy · Rue Riquet,2025-11-17T12:47:01.000Z,2025-11-17 12:47:01,2025-11-17,20
93748796,Paris 4e - 65 m² - 3 pièces - 1 chambres,890 000 €,Metro Hôtel de Ville · Rue des Barres,2025-11-17T12:36:55.000Z,2025-11-17 12:36:55,2025-11-17,20
93297051,Paris 16e - 124 m² - 5 pièces - 3 chambres,1 240 000 €,Metro Michel-Ange-Auteuil · 25 Rue de Rémusat,2025-11-17T12:34:20.000Z,2025-11-17 12:34:20,2025-11-17,20
93752528,Paris 18e - 52 m² - 3 pièces - 1 chambres,645 000 €,Metro Porte de Clignancourt · 93 Rue du Mont Cenis,2025-11-17T12:24:20.000Z,2025-11-17 12:24:20,2025-11-17,20
93752233,Paris 11e - 82 m² - 4 pièces - 2 chambres,770 000 €,Metro Rue des Boulets · 73 Rue de Montreuil,2025-11-17T12:13:07.000Z,2025-11-17 12:13:07,2025-11-17,20
93747031,Paris 15e - 68 m² - 4 pièces - 2 chambres,705 000 €,Metro Lourmel · 10 Rue Félix Faure,2025-11-17T11:54:28.000Z,2025-11-17 11:54:28,2025-11-17,20
93494132,Paris 18e - 77 m² - 3 pièces - 2 chambres,650 000 €,Metro Marcadet-Poissonniers · 35 Rue Doudeauville,2025-11-17T11:53:26.000Z,2025-11-17 11:53:26,2025-11-17,20
93751437,Paris 11e - 76 m² - 3 pièces - 2 chambres,728 000 €,Paris 11e (75011),2025-11-17T11:48:19.000Z,2025-11-17 11:48:19,2025-11-17,20
93751426,Paris 12e - 106 m² - 5 pièces - 3 chambres,995 000 €,Metro Picpus · 26 Rue Dagorno,2025-11-17T11:48:09.000Z,2025-11-17 11:48:09,2025-11-17,20
93751410,Paris 4e - 45 m² - 1 pièces,570 000 €,Metro Saint-Paul · 96;98 Rue Saint-Antoine,2025-11-17T11:48:01.000Z,2025-11-17 11:48:01,2025-11-17,20
93751409,Paris 4e - 26 m² - 2 pièces - 1 chambres,350 000 €,Metro Saint-Paul · 8 Rue de Turenne,2025-11-17T11:48:01.000Z,2025-11-17 11:48:01,2025-11-17,20
93751407,Paris 3e - 35 m² - 2 pièces - 1 chambres,590 000 €,Metro Saint-Paul · 64 Rue des Tournelles,2025-11-17T11:48:00.000Z,2025-11-17 11:48:00,2025-11-17,20
93751018,Paris 20e - 40 m² - 2 pièces - 1 chambres,365 000 €,Metro Télégraphe · 2 Villa Saint-Fargeau,2025-11-17T11:36:27.000Z,2025-11-17 11:36:27,2025-11-17,20
93546475,Paris 17e - 70 m² - 3 pièces - 1 chambres,800 000 €,Metro Wagram · 8 Rue Alphonse de Neuville,2025-11-17T11:36:24.000Z,2025-11-17 11:36:24,2025-11-17,20
93359546,Paris 16e - 62 m² - 3 pièces - 1 chambres,1 370 000 €,Metro Trocadéro,2025-11-17T11:25:38.000Z,2025-11-17 11:25:38,2025-11-17,20
93734768,Paris 18e - 74 m² - 3 pièces - 2 chambres,649 000 €,Paris 18e (75018),2025-11-17T11:19:32.000Z,2025-11-17 11:19:32,2025-11-17,20
93749965,Paris 17e - 50 m² - 3 pièces - 2 chambres,450 000 €,Metro Porte de Clichy · 1 Bis Boulevard Berthier,2025-11-17T11:09:04.000Z,2025-11-17 11:09:04,2025-11-17,20
93749964,Paris 17e - 69 m² - 4 pièces - 2 chambres,850 000 €,Metro La Fourche · 13 Cité Lemercier,2025-11-17T11:09:04.000Z,2025-11-17 11:09:04,2025-11-17,20
93749948,Paris 10e - 59 m² - 2 pièces - 1 chambres,570 000 €,Metro Gare de l'Est · 31;33 Rue des Vinaigriers,2025-11-17T11:08:44.000Z,2025-11-17 11:08:44,2025-11-17,20
93749947,Paris 7e - 33 m² - 2 pièces - 1 chambres,490 000 €,Metro Varenne · 54 Rue de Bourgogne,2025-11-17T11:08:44.000Z,2025-11-17 11:08:44,2025-11-17,20
93749946,Paris 6e - 34 m² - 2 pièces - 1 chambres,690 000 €,Metro Odéon · 5 Rue Casimir Delavigne,2025-11-17T11:08:44.000Z,2025-11-17 11:08:44,2025-11-17,20
93749945,Paris 5e - 62 m² - 3 pièces - 1 chambres,430 000 €,Metro Saint-Michel Notre-Dame · 72 Boulevard Saint-Germain,2025-11-17T11:08:43.000Z,2025-11-17 11:08:43,2025-11-17,20
93749938,Paris 7e - 94 m² - 4 pièces - 3 chambres,1 390 000 €,Metro La Tour-Maubourg · 180 Rue de Grenelle,2025-11-17T11:08:42.000Z,2025-11-17 11:08:42,2025-11-17,20
93749940,Paris 6e - 83 m² - 3 pièces - 1 chambres,950 000 €,Metro Saint-Germain des Prés · 64 Rue Mazarine,2025-11-17T11:08:42.000Z,2025-11-17 11:08:42,2025-11-17,20
93749936,Paris 6e - 94 m² - 4 pièces - 3 chambres,1 390 000 €,Metro La Tour-Maubourg · 180 Rue de Grenelle,2025-11-17T11:08:42.000Z,2025-11-17 11:08:42,2025-11-17,20
93749937,Paris 4e - 96 m² - 4 pièces - 1 chambres,1 400 000 €,Metro Hôtel de Ville · 46 Rue Sainte-Croix de la Bretonnerie,2025-11-17T11:08:42.000Z,2025-11-17 11:08:42,2025-11-17,20
93749935,Paris 3e - 96 m² - 4 pièces - 1 chambres,1 400 000 €,Metro Hôtel de Ville · 46 Rue Sainte-Croix de la Bretonnerie,2025-11-17T11:08:42.000Z,2025-11-17 11:08:42,2025-11-17,20
93626435,Paris 18e - 49 m² - 3 pièces - 2 chambres,535 500 €,Metro Marcadet-Poissonniers · 72 Rue Marcadet,2025-11-17T11:04:17.000Z,2025-11-17 11:04:17,2025-11-17,20
93749700,Paris 7e - 41 m² - 2 pièces - 1 chambres,570 000 €,Metro Ségur · 10 Rue du Général Bertrand,2025-11-17T10:59:00.000Z,2025-11-17 10:59:00,2025-11-17,20
93749694,Paris 15e - 78 m² - 3 pièces - 2 chambres,650 000 €,Metro Charles Michels · 62 ter Rue des Entrepreneurs,2025-11-17T10:58:46.000Z,2025-11-17 10:58:46,2025-11-17,20
93749683,Paris 16e - 86 m² - 3 pièces - 2 chambres,1 107 000 €,Metro Porte Dauphine · 80 Олько Boulevard Flandrin,2025-11-17T10:58:31.000Z,2025-11-17 10:58:31,2025-11-17,20
93749679,Paris 15e - 109 m² - 4 pièces - 3 chambres,1 199 000 €,Metro Javel-André-Citroen · 5 Villa Saint-Charles,2025-11-17T10:58:31.000Z,2025-11-17 10:58:31,2025-11-17,20
93749678,Paris 15e - 71 m² - 4 pièces - 2 chambres,775 000 €,Metro Boucicaut · 156 Rue de la Croix Nivert,2025-11-17T10:58:31.000Z,2025-11-17 10:58:31,2025-11-17,20
93749682,Paris 7e - 71 m² - 4 pièces - 2 chambres,775 000 €,Metro Boucicaut · 156 Rue de la Croix Nivert,2025-11-17T10:58:31.000Z,2025-11-17 10:58:31,2025-11-17,20
93749544,Paris 20e - 113 m² - 4 pièces,890 000 €,Metro Gambetta · 30 Rue des Partants,2025-11-17T10:56:12.000Z,2025-11-17 10:56:12,2025-11-17,20
93749534,Paris 19e - 86 m² - 4 pièces - 3 chambres,675 000 €,Metro Riquet · 12 Rue Riquet,2025-11-17T10:55:14.000Z,2025-11-17 10:55:14,2025-11-17,20
93749535,Paris 8e - 74 m² - 2 pièces - 1 chambres,683 000 €,Metro Villiers · 88 Boulevard Malesherbes,2025-11-17T10:55:14.000Z,2025-11-17 10:55:14,2025-11-17,20
93749505,Paris 19e - 68 m² - 3 pièces - 2 chambres,539 000 €,7 Rue Chana Orloff,2025-11-17T10:54:48.000Z,2025-11-17 10:54:48,2025-11-17,20
93749489,Paris 12e - 34 m² - 1 pièces,315 000 €,Metro Porte de Vincennes · 105 Boulevard Soult,2025-11-17T10:54:37.000Z,2025-11-17 10:54:37,2025-11-17,20
93749488,Paris 7e - 47 m² - 2 pièces - 1 chambres,765 000 €,Metro La Tour-Maubourg · 13 Rue de la Comète,2025-11-17T10:54:37.000Z,2025-11-17 10:54:37,2025-11-17,20
93749487,Paris 7e - 51 m² - 3 pièces - 2 chambres,765 000 €,Metro La Tour-Maubourg · 13 Rue de la Comète,2025-11-17T10:54:37.000Z,2025-11-17 10:54:37,2025-11-17,20
93749400,Paris 9e - 77 m² - 3 pièces - 2 chambres,895 000 €,Metro Pigalle · 27 Rue Lepic,2025-11-17T10:53:09.000Z,2025-11-17 10:53:09,2025-11-17,20
